,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,sentence,tag,label,tag_2
339,339,245,176,"But as the craze died, Coleco failed  to come up with another winner and filed for bankruptcy-law protection in July 1988.    ",0 0 0 0 cause 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,cause,0 0 0 0 trigger1 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
340,340,280,211,"He went on to addthat ""in so doing you not only return a nation to its people,but you will destroy the war machine of a ruthless dictator.""   ",0 0 0 0 0 0 0 0 cause 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0,cause,0 0 0 0 0 0 0 0 trigger1 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0
341,341,425,356,"A few people do think he is a real character, particularly with the tour of his house on'Baker Street' adding fuel to the fire so to speak, "" Mark Di-Toro from Visit Britain said.""",0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 cause 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,cause,0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 trigger1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
342,342,404,335,"Moussavi has thereby accepted that he has issued statements even before this, based on which people took to the streets.",0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 cause 0 0 0 0,cause,0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 trigger1 0 0 0 0
343,343,17,17,"The Financial Times 100-share index shed 47.3 points to close at 2082.1, down 4.5% from the previous Friday and 6.8% from Oct. 13, when Wall Street's plunge helped spark the current weakness in London.    ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
344,344,257,188,"Bethlehem Steel Corp., hammered by higher costs and lower shipments to key automotive and service-center customers, posted a 54% drop in third-quarter profit.    ",0 0 0 0 cause 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0,cause,0 0 0 0 trigger1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0
345,345,173,104,"His appointment to that post, which has senior administrative, staff and policy responsibilities, followed a several-year tenure as Reuters's editor in chief. ",0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 cause 0 0 0 0 0 0 0,cause,0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 trigger1 0 0 0 0 0 0 0
346,346,25,25,They said contributing to the downward drift was the fact that many professional traders had chosen to square positions ahead of the weekend.,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
347,347,568,64,"""We are focusing on creating a large, sustainable ecosystem where our o9 global organization will serve as an enabler of a much larger pool of skills and capabilities across partners, both consulting and technology.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 condition 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0,enable,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 trigger1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0
348,348,174,105,"""If I  were choosing the people of tomorrow, I would  have chosen the people who are now on the board,"" he said.    ",0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 cause 0 0 0 0 0 0 0 0,cause,0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 trigger1 0 0 0 0 0 0 0 0
349,349,228,159,"That, he said, is why Unisys is overhauling its whole business: It needs to prepare for a world in which profit margins will be lower than computer companies have been used to.    ",0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 cause 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,cause,0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 trigger1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
350,350,445,16,"Aftershocks from the Mount Nyiragongo volcano in eastern DR Congo rattled the nearby city of Goma on Wednesday, four days after its eruption, badly damaging several buildings and prevented hundreds of residents from  fleeing and the UN to relocate some of its staff.",prevention 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0,prevent,trigger1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0
351,351,26,26,Traders said the market remains extremely nervous because of the wild swings seen on the New York Stock Exchange last week.,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
352,352,467,38,"""Belarusians now no longer have the possibility of fleeing Belarus if they want to escape the regime,"" she told AFP in an interview after EU leaders at a summit this week agreed to ban Belarusian carriers.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0,prevent,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 trigger1 0 0 0 0 0 0 0 0
353,353,249,180,"After the split, the company will have more than 4.7 million shares outstanding. ",0 0 cause 0 0 0 0 effect 0 0 0 0 0 0 0,cause,0 0 trigger1 0 0 0 0 effect 0 0 0 0 0 0 0
354,354,383,314,"The reality is that there is more demand than supply, and the increase in demand and decrease in supply is growing, so it makes a big difference how we're going to decide who's going to allocate water. """,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 cause 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0,cause,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 trigger1 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0
355,355,96,27,"The company said it expects to use the proceeds to repay certain bank debt and for general corporate purposes, including establishing new operating centers and possible acquisitions. ",0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 intention 0,intend,0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 trigger1 0
356,356,213,144,"The supplement contains various information that has been filed with the Securities and Exchange Commission since Dow Jones launched the offer on Sept. 26, but it does n't change the terms and conditions of the offer except to extend its expiration date.    ",0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 cause 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,cause,0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 trigger1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
357,357,227,158,"That would be a huge problem if it were to continue, because Unisys is betting its business on the assumption that customers want to move away from using operating systems that run on only one manufacturer's equipment and toward systems -- mainly Unix -- that work on almost anyone's machines.    ",0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 cause 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,cause,0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 trigger1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
358,358,210,141,"Of the total purchase price, $50 million cash and $30 million in stock (nearly 1.8 million shares) would be paid to buy the existing 700-room Marina Hotel amp Casino from Southwest Securities, a Nevada limited partnership. ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 cause 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,cause,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 trigger1 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
359,359,24,24,"But they failed to sell these stocks to client investors, who were cautious about the sharp gains these issues made this week, the Wako official said.    ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
360,360,35,35,"He said the independent power segment could grow to provide as much as 50% of near-term generation capacity, adding: ""We expect to supply a significant share of this market.""    ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
361,361,430,1,EU leaders at their summit this week agreed in principle to banning Belarusian airlines from the bloc and urged EU-based carriers not to fly through Belarusian airspace.,0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0,prevent,0 0 0 0 0 0 0 trigger1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0
362,362,460,31,"""I urge members of the Security Council and other Member States to take any steps possible to prevent a famine from occurring,"" he said.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 prevention 0 0 0 0 effect 0 0 0 0 0 0 0,prevent,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 trigger1 0 0 0 0 effect 0 0 0 0 0 0 0
363,363,197,128,"At a news conference, Mr. Fournier accused Paribas of planning to pay for the takeover by selling parts of the company, whose interests include insurance, banking, tuna canning, sugar and orange juice.    ",0 0 0 0 0 0 0 effect 0 0 cause 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,cause,0 0 0 0 0 0 0 effect 0 0 trigger1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
364,364,586,82,"With its restructuring plan approved by Norwegian and Irish courts, the company can now emerge from bankruptcy protection.",0 0 0 condition 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0,enable,0 0 0 trigger1 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0
365,365,361,292,Several Google users and fans gathered in front of the company's China headquarters in northwest Beijing to express support for Internet freedom.,0 0 0 0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0,intend,0 0 0 0 0 trigger1 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0
366,366,50,50,"But the big, often tumultuous slide in stock prices this month has turned some of those who have been profiting from the practice against it.    ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
367,367,595,91,"Oral-B® was founded in 1950 by Dr. Robert Hutson, a California periodontist, who invented an innovative toothbrush to help his patients achieve healthier teeth and gums at home.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 condition 0 0 0 0 0 0 effect 0 0 0 0 0,enable,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 trigger1 0 0 0 0 0 0 effect 0 0 0 0 0
368,368,244,175,"Net income includes an extraordinary gain of about $100,000 from the reversal of bad debt and interest income. ",0 0 0 0 0 effect 0 0 0 0 0 0 cause 0 0 0 0 0 0 0,cause,0 0 0 0 0 effect 0 0 0 0 0 0 trigger1 0 0 0 0 0 0 0
369,369,188,119,"National Intergroup in the year-ago third quarter earned $22.5 million, or 97 cents a share, including a gain of $18 million from the sale of a steel tube company. ",0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 cause 0 0 0 0 0 0,cause,0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 trigger1 0 0 0 0 0 0
370,370,297,228,"Du Pont, unlike companies hurt badly by sharp price declines for basic chemicals and plastics, is benefiting from its broad range of businesses. ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 cause 0,cause,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 trigger1 0
371,371,103,34,"Philip Morris Cos., New York, adopted a defense measure designed to make a hostile takeover prohibitively expensive.    ",0 0 0 0 0 0 0 0 intention 0 0 0 0 0 effect 0 0 0 0 0 0 0,intend,0 0 0 0 0 0 0 0 trigger1 0 0 0 0 0 effect 0 0 0 0 0 0 0
372,372,391,322,"NHTSA said its Office of Defects investigation has received 124 reports from consumers about problems with the Prius brakes, including four reports that involved crashes and two that resulted in injuries.",0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 cause 0 0 0 0 0 0 0 0,cause,0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 trigger1 0 0 0 0 0 0 0 0
373,373,576,72,"Iran's candidate-vetting Guardian Council on Tuesday approved seven hopefuls to run in the June 18 poll to succeed Rouhani, a moderate who under the constitution must step down after his second consecutive term.",0 0 0 0 0 0 condition 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,enable,0 0 0 0 0 0 trigger1 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
374,374,356,287,"Prime Minister Margaret Thatcher might , however , be receptive to any request by Jaguar Chairman Sir John Egan for the restriction's early removal to let GM amass more than 15% or mount a friendly suitor bid against Ford. ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 condition 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0,enable,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 trigger1 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0
375,375,324,255,But the new pact will force huge debt on the new firm and could still fail to thwart rival suitor McCaw Cellular.,0 0 0 cause 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0,cause,0 0 0 trigger1 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0
376,376,286,217,"And when he and President Gorbachev spoke about thedecision in a talk lasting nearly an hour, the President tookpains to listen to what his counterpart had to say, althoughhe already had decided that the Soviet alternative to theallied deadline was unacceptable.   ",0 0 0 0 0 0 cause 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,cause,0 0 0 0 0 0 trigger1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
377,377,262,193,The latest period includes gains of $9.1 million from early retirement of debt and tax loss carry-forward.,0 0 0 0 effect 0 0 0 0 0 0 cause 0 0 0 0 0 0 0 0 0,cause,0 0 0 0 effect 0 0 0 0 0 0 trigger1 0 0 0 0 0 0 0 0 0
378,378,428,359,"Elected in 1810, he signed an obscure redistricting bill that enabled greater and perhaps disproportionate Republican representation in the Massachusetts legislature.",0 0 0 0 0 condition 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0,enable,0 0 0 0 0 trigger1 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0
379,379,175,106,"Japanese government officials, eager to rebut foreign criticism of Japanese investments overseas , hailed the transaction as proof foreigners can make similar investments in Japan. ",0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 cause 0 0 0 0 0 0 effect 0 0 0,cause,0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 trigger1 0 0 0 0 0 0 effect 0 0 0
380,380,410,341,"Japan's unemployment rate fell below 5 per cent for the first time in a year in January, according to data released on Tuesday, as strong exports fed into a strengthening economic recovery.",0 0 0 0 cause 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0,cause,0 0 0 0 trigger1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0
381,381,397,328,"Republicans have angrily criticized the Democrats' potential use of reconciliation, arguing that the maneuver was never intended to be used for major policy overhauls along the lines of the health care bill.",0 0 0 cause 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0,cause,0 0 0 trigger1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0
382,382,72,3,"Dataproducts Inc. said it filed a lawsuit in Delaware Chancery Court to block a tender offer by DPC Acquisition Partners, alleging that the hostile offer violates a standstill agreement between the two concerns.    ",0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0,prevent,0 0 0 0 trigger1 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0
383,383,393,324,"Even if the solution ends up being a relatively simple and inexpensive software adjustment, the Prius braking problems come at a bad time for Toyota, which has seen its prized reputation for quality and safety badly damaged by the recalls and the news attention given to them.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 cause 0 0 0,cause,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 trigger1 0 0 0
384,384,409,340,"Choudary has never announced a date for his march and area police said he had not contacted them about it, as march organizers are required to do beforehand.",0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 cause 0 0 0 0,cause,0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 trigger1 0 0 0 0
385,385,432,3,"Dismissing the motion against him, he said it contained ""so many absurd things that there is even no sense in answering to all of them"".",0 0 0 0 0 0 0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0,prevent,0 0 0 0 0 0 0 0 0 0 0 0 0 trigger1 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0
386,386,526,22,"The USB-IF facilitates the development of high-quality compatible USB devices through its logo and compliance program, and promotes the benefits of USB and the quality of products that have passed compliance testing.",0 condition condition condition 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,enable,0 trigger1 trigger1 trigger1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
387,387,307,238,President Bush implied as much yesterday when reporters asked whether the interdiction would apply to food.,0 0 effect 0 0 0 0 0 cause 0 0 0 0 0 0 0 0,cause,0 0 effect 0 0 0 0 0 trigger1 0 0 0 0 0 0 0 0
388,388,28,28,"Concern about declines in other markets, especially New York, caused selling pressure.    ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
389,389,544,40,"   Chris Sozou, General Manager Platforms, Partnerships & Analytics, Virgin Money Australia, said:""Our digital bank has been designed with a clear ambition to simplify banking and help customers achieve their financial goals.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 condition 0 0 0 0 0 0 effect 0,enable,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 trigger1 0 0 0 0 0 0 effect 0
390,390,251,182,"``We continue  to pray and pray hard to God so that there will beno confrontation whereby you  will receive thousands of Americanswrapped in sad coffins after you  had pushed them into a darktunnel,'' Saddam said.   ",0 0 0 0 0 cause 0 cause 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,cause,0 0 0 0 0 trigger1 0 trigger1 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
391,391,426,357,"In time that gets noticed within your organization, and when it gets noticed within an organization, it tends to get noticed outside. """,0 0 0 0 cause 0 0 0 0 0 0 0 0 cause 0 0 0 0 0 0 0 0 cause 0 0 0,cause,0 0 0 0 trigger1 0 0 0 0 0 0 0 0 trigger1 0 0 0 0 0 0 0 0 trigger1 0 0 0
392,392,522,18,"Over 700 financial institutions use Temenos SaaS such as Al Ain Finance, Alpian, Flowbank, Flowe, Itau, Orange Bank and they will now benefit from all the new rich features of The Temenos Banking Cloud.",0 0 0 0 0 0 condition 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0,enable,0 0 0 0 0 0 trigger1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0
393,393,476,47,"The exhibition, held at the private Crossroads of Civilisations Museum in Dubai, included stories of Arabs and Muslims who protected Jews during the Holocaust and saved them from death at the hands of the Nazis.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0,prevent,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 trigger1 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0
394,394,54,54,"And to protect their reduced capital investment from eroding further, market makers became quicker to lower price quotes when sell programs are in progress. ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
395,395,439,10,"The leopards escaped on April 19 -- with careless cage-cleaners blamed for letting them out -- but the Hangzhou Safari Park hid the breakout for nearly three weeks to avoid bad publicity, police in the city have said.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0,prevent,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 trigger1 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0
396,396,377,308,"It's an ideal example of how an individual voice can be magnified to create awareness for a good cause and ignite action among millions by using a site like Facebook. """,0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 cause 0 0 0 0 0 0,cause,0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 trigger1 0 0 0 0 0 0
397,397,205,136,"Since KKR bought RJR in February for $25 billion of debt, it has agreed to sell nearly $5 billion of RJR assets. ",0 0 cause 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0,cause,0 0 trigger1 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0
398,398,533,29,"The firm provides equity research, sales and trading, private and public capital raising as well as M&A services to help in the growth of companies and their investors.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 condition 0 0 0 0 effect 0 0 0 0 0 0,enable,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 trigger1 0 0 0 0 effect 0 0 0 0 0 0
399,399,417,348,"The tipping point came after what Google calls "" sophisticated "" cyber attacks originating from within China, targeting G-mail accounts of Chinese human rights activists.",0 0 0 effect 0 0 0 0 0 0 0 0 0 cause 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,cause,0 0 0 effect 0 0 0 0 0 0 0 0 0 trigger1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
400,400,93,24,The company earlier this year adopted a shareholder-rights plan to ward off unwanted suitors.,0 0 0 0 0 intention 0 0 0 0 0 0 effect 0 0 0 0,intend,0 0 0 0 0 trigger1 0 0 0 0 0 0 effect 0 0 0 0
401,401,329,260,"General Mills, meanwhile , finds itself constrained from boosting sales further because its plants are operating at capacity. ",0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 cause 0 0 0,cause,0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 trigger1 0 0 0
402,402,40,40,"Profit also suffered because of ""intense"" discounting in its long-haul trucking business, the company said.    ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
403,403,53,53,"That's largely because of defensive measures they adopted after the 1987 crash, when individual investors fled the market and trading activity dwindled. ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
404,404,118,49,"Nevertheless, American officials over the weekend becamemore open in declaring that by destroying Saddam Hussein'smilitary machine they hope to destroy his regime -- a goallikely to be supported by most Americans.   ",0 0 0 0 0 0 0 0 0 0 0 0 0 intention 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0,intend,0 0 0 0 0 0 0 0 0 0 0 0 0 trigger1 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0
405,405,181,112,"To mollify shareholders concerned about the long-term value of the company under the BellSouth-LIN agreement, BellSouth also agreed to pay as much as $10 a share, or $540 million, if, after five years, the trading value of the new cellular company isn't as high as the value that shareholders would have realized from the McCaw offer.    ",0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 cause 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,cause,0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 trigger1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
406,406,444,15,"The 51-year-old Italian still has a year left in his contract, but has been at loggerheads with the cash-strapped club's Chinese owners Suning over planned cost cutting which would prevent him building the team he wants to challenge at home and in Europe.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0,prevent,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 trigger1 trigger1 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0
